,filename,label,truncated,occluded,alpha,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,dim_height,dim_width,dim_length,loc_x,loc_y,loc_z,rotation_y,score
34509,006337,Pedestrian,0.0,0,0.55,227.43,151.15,286.09,313.19,1.84,0.77,1.14,-4.28,1.52,8.48,0.1,
34510,006338,Car,0.16,1,-2.52,0.0,179.05,255.3,301.52,1.57,1.47,3.23,-7.0,1.67,10.11,-3.11,
34511,006338,Car,0.0,2,-2.65,76.81,185.59,334.31,279.48,1.43,1.57,3.46,-6.72,1.67,12.15,3.14,
34512,006338,Van,0.0,2,-2.75,163.67,161.19,413.87,265.68,1.94,1.75,4.27,-6.38,1.75,14.58,3.13,
34513,006338,Car,0.0,0,-2.39,780.83,176.35,927.45,237.06,1.42,1.56,3.48,6.26,1.54,18.95,-2.08,
34514,006338,Car,0.0,0,-1.77,630.87,176.2,681.72,211.17,1.41,1.51,3.45,1.91,1.57,31.09,-1.71,
34515,006338,Car,0.0,2,-2.84,296.81,183.18,433.93,235.35,1.48,1.62,3.63,-7.41,1.82,21.97,3.12,
34516,006338,Car,0.0,2,-2.9,356.37,176.98,476.24,218.27,1.44,1.64,4.01,-7.15,1.62,26.74,3.12,
34517,006338,Car,0.0,2,-1.68,612.47,174.35,649.57,201.12,1.42,1.63,4.15,1.11,1.53,40.91,-1.66,
34518,006339,Car,0.0,0,-1.59,551.63,170.25,714.54,327.22,1.66,1.73,3.05,0.2,1.66,9.25,-1.57,
34519,006339,Cyclist,0.0,0,-1.1,221.3,174.83,254.23,214.02,1.78,0.6,1.81,-17.42,1.88,33.74,-1.57,
34520,006340,Car,0.0,0,2.08,152.45,187.72,254.92,230.11,1.49,1.76,4.01,-15.85,2.1,28.33,1.57,
34521,006340,Car,0.0,0,1.94,303.56,185.42,358.33,211.27,1.38,1.8,3.41,-15.96,2.12,41.35,1.58,
34522,006341,Pedestrian,0.0,0,0.92,750.17,145.48,810.68,295.24,1.68,0.45,0.75,2.08,1.28,8.35,1.16,
34523,006341,Pedestrian,0.0,0,1.33,561.52,128.18,601.35,240.66,1.95,0.63,0.74,-0.4,1.04,12.72,1.3,
34524,006341,Pedestrian,0.0,0,1.31,627.85,142.83,667.06,239.66,1.71,0.6,0.52,0.72,1.04,12.81,1.37,
34525,006341,Pedestrian,0.0,0,1.08,687.32,147.99,721.1,234.31,1.59,0.46,0.67,1.91,0.99,13.42,1.22,
34526,006341,Cyclist,0.0,1,2.62,354.58,146.81,401.8,198.6,1.74,0.57,1.44,-7.87,0.6,24.52,2.31,
34527,006342,Car,0.0,0,-1.79,719.61,168.6,905.47,308.09,1.66,1.74,3.65,2.66,1.64,10.48,-1.54,
34528,006342,Car,0.89,0,0.83,0.0,203.25,104.53,374.0,1.52,1.49,3.5,-6.27,1.8,5.63,0.02,
34529,006342,Car,0.33,3,0.66,0.0,193.84,263.78,345.32,1.49,1.6,3.24,-5.96,1.76,8.13,0.04,
34530,006342,Car,0.06,3,-2.64,0.0,184.88,341.2,306.39,1.59,1.63,4.3,-6.48,1.8,10.66,3.11,
34531,006342,Car,0.0,2,-2.64,126.71,190.44,374.23,277.66,1.45,1.6,3.76,-6.52,1.81,13.23,-3.09,
34532,006342,Car,0.0,2,-1.77,684.03,183.44,787.42,251.93,1.36,1.55,3.87,2.71,1.62,16.58,-1.61,
34533,006342,Car,0.0,1,-1.71,658.55,174.87,714.55,224.52,1.62,1.48,3.36,2.61,1.72,25.53,-1.61,
34534,006342,Car,0.0,2,0.31,355.58,179.37,492.5,228.76,1.55,1.7,4.09,-6.18,1.79,24.07,0.06,
34535,006342,Car,0.0,2,-2.92,393.04,171.52,485.62,221.97,1.95,1.67,3.35,-6.88,1.92,29.17,3.13,
34536,006342,Car,0.0,2,0.18,442.65,181.81,522.72,213.16,1.43,1.49,3.56,-6.09,1.88,34.57,0.0,
34537,006342,Car,0.0,2,-1.65,641.71,179.1,674.58,205.94,1.38,1.49,3.38,2.56,1.73,39.3,-1.59,
34538,006343,Truck,0.0,0,-1.56,594.25,163.41,622.89,194.43,2.85,2.63,12.34,-0.07,2.05,73.2,-1.56,
34539,006343,Car,0.0,0,1.89,345.62,187.74,397.12,213.24,1.46,1.86,4.01,-14.81,2.41,44.91,1.57,
34540,006344,Car,0.0,0,-1.57,572.45,174.37,612.43,210.82,1.6,1.76,3.84,-0.75,1.12,33.82,-1.59,
34541,006344,Car,0.97,0,-0.74,0.0,203.98,166.34,375.0,1.43,1.64,3.99,-4.56,1.61,3.98,-1.56,
34542,006344,Car,0.35,1,-0.94,0.0,191.16,201.47,303.64,1.4,1.66,4.07,-8.47,1.53,11.39,-1.57,
34543,006344,Car,0.0,0,-1.24,272.64,190.96,433.41,281.9,1.35,1.57,3.72,-4.45,1.49,13.04,-1.57,
34544,006344,Car,0.0,2,-1.18,245.37,183.15,353.07,238.4,1.44,1.58,3.66,-8.91,1.4,21.0,-1.58,
34545,006344,Car,0.0,1,-1.33,379.3,180.02,469.3,236.67,1.49,1.64,3.95,-5.3,1.35,21.09,-1.58,
34546,006344,Misc,0.0,0,-1.42,461.89,158.85,520.37,218.96,2.23,1.88,2.54,-4.54,1.24,28.13,-1.58,
34547,006344,Van,0.0,1,-1.44,478.22,156.42,534.78,212.1,2.38,1.98,4.65,-4.61,1.13,33.23,-1.58,
34548,006344,Car,0.0,1,-1.48,512.46,173.72,545.22,201.57,1.78,1.81,4.32,-5.29,1.03,48.5,-1.59,
34549,006344,Van,0.0,1,-1.52,537.0,166.33,560.21,192.58,2.52,2.02,6.17,-5.91,0.68,72.53,-1.6,
34550,006344,Car,0.9,3,-0.82,0.0,182.39,43.18,269.84,1.6,1.66,3.82,-12.01,1.56,12.27,-1.58,
34551,006345,Car,0.0,0,-1.71,668.04,181.68,734.84,230.19,1.37,1.54,3.56,2.81,1.27,22.45,-1.59,
34552,006345,Car,0.0,0,-1.64,624.41,178.13,651.77,199.58,1.46,1.66,4.04,2.12,0.97,51.44,-1.6,
34553,006345,Car,0.47,0,-1.07,0.0,192.16,371.37,375.0,1.47,1.61,4.16,-3.66,1.57,6.42,-1.57,
34554,006345,Car,0.55,3,-0.9,0.0,191.06,166.71,313.02,1.4,1.53,3.74,-8.06,1.52,9.93,-1.57,
34555,006345,Car,0.0,0,-1.34,399.8,178.81,489.31,240.59,1.52,1.58,3.56,-4.38,1.36,19.59,-1.56,
34556,006345,Car,0.0,1,-1.18,251.97,182.41,361.66,238.07,1.41,1.52,3.8,-8.47,1.35,20.49,-1.57,
34557,006345,Van,0.0,2,-1.29,359.5,171.5,421.64,219.3,1.8,1.52,3.18,-8.65,1.27,28.77,-1.58,
34558,006345,Car,0.0,1,-1.42,480.42,180.56,528.94,212.93,1.36,1.61,3.76,-4.61,1.16,32.38,-1.56,
34559,006345,Van,0.0,2,-1.35,416.28,171.6,472.21,208.88,1.88,1.86,5.13,-8.83,1.18,39.15,-1.57,
34560,006345,Car,0.0,1,-1.55,521.73,180.62,549.61,204.66,1.37,1.59,3.89,-4.34,1.1,43.4,-1.65,
34561,006345,Car,0.0,0,-1.57,585.65,177.17,617.12,206.71,1.58,1.68,3.95,-0.38,1.14,40.74,-1.58,
34562,006345,Car,0.0,2,-1.43,463.25,179.56,499.05,202.56,1.42,1.7,4.13,-8.2,1.06,46.75,-1.6,
34563,006345,Van,0.0,2,-1.43,464.64,172.22,497.81,199.03,1.99,1.89,4.59,-9.81,1.01,55.97,-1.6,
34564,006346,Car,0.0,1,-2.78,246.67,186.86,394.22,241.36,1.49,1.64,3.7,-8.51,1.93,21.32,3.12,
34565,006346,Car,0.0,1,-2.9,392.02,174.14,487.1,214.5,1.9,1.78,4.25,-8.39,1.99,35.62,-3.13,
34566,006346,Car,0.0,1,0.13,476.81,179.3,529.22,200.43,1.52,1.64,3.7,-8.02,2.03,54.18,-0.01,
34567,006347,Car,0.0,0,1.43,804.94,177.15,1056.88,372.98,1.57,1.73,4.15,3.13,1.63,7.99,1.79,
34568,006348,Car,0.0,0,1.79,360.26,176.94,484.27,260.22,1.5,1.62,4.19,-3.84,1.61,15.27,1.55,
34569,006348,Misc,0.0,0,-1.55,649.15,184.97,682.46,221.65,1.63,1.48,2.37,2.6,2.21,33.73,-1.48,
34570,006349,Misc,0.0,0,-1.74,763.14,172.39,890.06,287.92,1.63,1.48,2.37,3.27,1.64,11.4,-1.47,
34571,006349,Car,0.0,0,-1.67,659.68,187.82,698.89,218.06,1.41,1.58,4.36,3.49,2.21,37.26,-1.57,
34572,006350,Car,0.0,0,-1.54,579.52,174.68,608.81,201.05,1.43,1.55,3.91,-0.9,1.56,41.47,-1.56,
34573,006350,Car,0.12,1,1.12,850.97,183.5,1241.0,374.0,1.52,1.61,4.23,3.94,1.65,7.46,1.59,
34574,006350,Car,0.0,1,1.26,803.42,177.16,906.11,236.81,1.45,1.51,3.7,6.46,1.58,19.53,1.57,
34575,006350,Car,0.0,2,2.94,663.68,170.93,764.58,206.58,1.51,1.65,4.21,4.58,1.45,32.32,3.08,
34576,006351,Car,0.0,0,1.61,556.91,187.47,575.35,202.18,1.42,1.74,4.24,-4.51,2.96,74.57,1.55,
34577,006351,Van,0.0,0,-1.57,587.72,180.24,614.1,206.62,1.88,1.88,4.53,-0.69,2.44,54.14,-1.58,
34578,006352,Car,0.0,0,1.95,225.42,187.24,405.49,281.2,1.51,1.81,4.07,-5.55,1.82,14.09,1.58,
34579,006352,Cyclist,0.0,0,-1.84,747.35,161.25,769.41,201.61,1.72,0.5,1.67,6.48,1.24,31.7,-1.64,
34580,006353,Car,0.0,1,-0.35,799.88,164.92,933.63,217.35,1.62,1.58,3.78,8.28,1.39,23.57,-0.01,
34581,006353,Car,0.0,0,-1.65,648.71,164.71,677.82,188.97,1.47,1.55,3.67,3.34,1.0,46.1,-1.58,
34582,006354,Pedestrian,0.0,0,-2.85,346.8,142.62,429.47,303.0,1.87,0.54,1.02,-2.65,1.43,8.56,-3.13,
34583,006355,Car,0.99,0,-2.31,965.03,181.85,1241.0,374.0,1.46,1.6,3.71,2.93,1.5,2.66,-1.53,
34584,006355,Van,0.0,0,-1.65,652.31,163.28,709.5,218.48,1.97,1.82,4.41,2.65,1.66,28.17,-1.56,
34585,006355,Car,0.0,0,-1.48,551.87,178.5,579.55,201.27,1.58,1.65,3.91,-3.2,2.0,52.48,-1.54,
34586,006356,Car,0.11,0,0.63,0.0,182.02,318.09,304.67,1.57,1.54,4.1,-6.52,1.72,10.15,0.07,
34587,006356,Car,0.0,1,-2.74,188.0,163.67,407.79,261.76,1.89,1.59,3.87,-6.41,1.74,14.99,-3.14,
34588,006356,Car,0.0,0,-1.82,709.7,187.29,870.37,296.71,1.45,1.59,3.59,2.69,1.71,11.74,-1.61,
34589,006356,Car,0.0,1,-1.71,659.93,178.76,733.32,237.36,1.66,1.74,3.65,2.57,1.86,22.51,-1.6,
34590,006356,Car,0.0,2,-2.9,323.98,178.82,475.65,233.11,1.59,1.63,4.3,-6.55,1.81,22.68,3.1,
34591,006356,Car,0.0,2,-1.7,650.04,183.58,702.57,221.12,1.36,1.55,3.87,2.53,1.8,28.65,-1.62,
34592,006356,Car,0.0,2,-1.68,639.87,178.85,675.71,211.78,1.62,1.48,3.36,2.42,1.95,37.65,-1.62,
34593,006356,Car,0.0,2,-2.99,453.35,175.33,517.07,210.85,1.95,1.67,3.35,-7.1,2.11,41.1,3.12,
34594,006357,Car,0.0,0,1.71,475.43,190.86,543.28,238.32,1.42,1.74,4.24,-3.41,2.08,24.88,1.57,
34595,006357,Van,0.0,0,-1.58,595.75,182.54,618.53,205.48,1.88,1.88,4.53,-0.29,2.73,62.34,-1.59,
34596,006358,Car,0.0,0,-0.97,56.38,171.65,159.37,214.72,1.69,1.74,3.76,-21.14,1.67,30.51,-1.57,
34597,006358,Car,0.0,0,-1.06,169.1,174.28,233.86,205.53,1.55,1.39,3.55,-21.44,1.65,37.94,-1.57,
34598,006358,Car,0.0,0,-1.58,576.38,169.32,634.94,227.69,1.62,1.63,4.5,-0.21,1.56,22.52,-1.59,
34599,006358,Cyclist,0.0,0,-1.78,756.29,171.56,767.22,198.13,1.64,0.34,1.58,9.55,1.57,45.53,-1.57,
34600,006359,Car,0.0,0,1.57,586.32,178.28,608.96,198.48,1.41,1.59,4.47,-0.95,1.83,53.34,1.55,
34601,006360,Car,0.0,0,-1.61,635.46,169.57,692.9,226.5,1.57,1.56,2.62,1.52,1.5,21.43,-1.54,
34602,006360,Car,0.0,0,1.92,221.14,196.57,440.93,322.32,1.38,1.62,4.06,-3.83,1.78,10.56,1.58,
34603,006360,Car,0.0,0,1.84,465.77,178.71,537.03,224.17,1.49,1.53,3.88,-3.82,1.71,25.76,1.69,
34604,006361,Car,0.0,0,-1.57,592.29,175.72,616.4,198.66,1.54,1.63,3.67,-0.42,1.77,50.98,-1.58,
34605,006361,Car,0.0,0,1.68,499.82,179.82,553.38,221.34,1.45,1.59,3.59,-3.12,1.72,27.22,1.57,
34606,006361,Car,0.0,0,-1.9,757.86,183.77,989.01,334.92,1.48,1.47,3.7,2.98,1.64,9.09,-1.6,
34607,006361,Car,0.0,1,-1.79,698.06,175.28,835.57,277.6,1.64,1.64,3.89,2.74,1.71,13.63,-1.6,
34608,006361,Car,0.0,2,-1.79,682.54,172.55,765.23,248.74,1.69,1.39,2.65,2.66,1.71,17.54,-1.65,
34609,006361,Car,0.0,1,-1.7,653.44,177.28,709.82,220.66,1.5,1.59,3.79,2.59,1.69,27.17,-1.61,
34610,006361,Car,0.0,2,-1.62,636.99,176.61,667.16,203.41,1.49,1.57,4.07,2.41,1.73,42.47,-1.56,
34611,006361,Car,0.0,2,-1.66,647.34,176.26,691.09,214.0,1.57,1.59,3.75,2.56,1.75,32.29,-1.58,
34612,006361,Car,0.0,1,0.2,385.0,182.95,451.1,207.39,1.52,1.51,3.94,-12.5,2.2,47.06,-0.06,
34613,006361,Car,0.0,1,0.37,296.18,182.86,370.65,208.35,1.58,1.56,4.24,-17.99,2.26,46.96,0.01,
34614,006361,Pedestrian,0.0,2,-1.8,771.75,159.83,794.75,233.57,1.82,0.69,0.68,4.36,1.5,18.17,-1.57,
34615,006362,Car,0.0,0,-1.56,572.18,184.3,639.03,248.33,1.56,1.65,3.69,-0.14,1.89,19.82,-1.57,
34616,006362,Van,0.19,1,2.1,0.0,152.93,320.22,343.67,2.02,1.99,5.56,-6.35,1.85,10.47,1.56,
34617,006362,Car,0.0,1,1.83,405.41,190.74,449.76,213.95,1.29,1.57,4.38,-11.28,2.44,44.77,1.59,
34618,006362,Car,0.0,0,1.75,472.17,187.97,496.25,204.35,1.4,1.54,3.67,-11.48,2.81,65.92,1.57,
34619,006362,Car,0.0,0,-0.81,630.99,181.18,668.98,198.03,1.53,1.57,3.54,3.8,2.34,68.42,-0.75,
34620,006362,Pedestrian,0.28,0,-1.35,1189.5,160.52,1241.0,273.66,1.64,0.63,0.86,9.28,1.46,10.92,-0.66,
34621,006362,Pedestrian,0.0,2,1.89,1142.15,173.53,1190.42,269.56,1.49,0.55,0.78,8.95,1.51,11.66,2.53,
34622,006362,Pedestrian,0.0,1,1.96,1182.44,167.83,1201.09,223.74,1.8,0.43,0.2,18.84,1.64,23.46,2.63,
34623,006363,Car,0.0,0,-1.65,634.16,175.73,660.45,196.77,1.41,1.57,3.23,2.56,1.63,50.47,-1.6,
34624,006363,Truck,0.0,1,-1.66,632.11,155.63,658.09,185.04,3.55,2.56,7.97,4.4,1.51,91.57,-1.61,
34625,006363,Car,0.0,0,-1.75,689.18,175.01,725.11,197.99,1.45,1.61,4.2,6.41,1.62,48.13,-1.62,
34626,006363,Van,0.0,0,-1.89,783.8,156.52,891.12,230.64,2.06,1.81,4.44,6.89,1.63,22.46,-1.6,
34627,006363,Car,0.0,0,-2.45,799.81,174.33,865.9,201.65,1.48,1.36,3.51,12.6,1.59,41.04,-2.15,
34628,006364,Pedestrian,0.0,0,1.34,752.53,173.03,771.56,219.21,1.74,0.75,0.64,5.82,1.76,27.69,1.54,
34629,006364,Car,0.0,0,2.02,204.63,183.26,297.31,226.14,1.58,1.82,3.87,-14.38,2.01,29.07,1.56,
34630,006365,Van,0.0,0,-1.53,672.32,156.6,772.81,265.86,1.98,1.8,4.54,2.45,1.71,15.45,-1.38,
34631,006365,Car,0.0,0,-1.16,327.09,188.66,484.71,266.98,1.48,1.71,4.65,-4.5,1.88,16.58,-1.42,
34632,006365,Car,0.0,1,-0.95,192.69,167.22,378.4,265.51,2.04,1.66,4.62,-7.6,1.95,17.4,-1.36,
34633,006365,Car,0.0,0,-1.47,577.42,174.74,643.41,225.15,1.42,1.64,3.95,0.06,1.5,22.49,-1.46,
34634,006365,Car,0.0,0,-1.95,956.48,170.17,1144.15,254.83,1.51,1.72,4.5,8.93,1.49,15.2,-1.43,
34635,006365,Car,0.0,1,-1.61,756.65,164.02,802.81,204.7,1.7,1.8,4.5,7.56,1.36,32.57,-1.39,
34636,006365,Van,0.0,0,1.41,803.51,146.03,857.82,196.77,2.75,2.04,6.05,12.85,1.33,42.44,1.7,
34637,006365,Car,0.15,1,-2.02,1058.2,161.98,1241.0,252.77,1.64,1.73,4.43,11.37,1.47,15.28,-1.39,
34638,006365,Car,0.86,1,-2.16,1191.21,177.03,1241.0,243.35,1.38,1.8,4.49,13.95,1.46,14.36,-1.4,
34639,006365,Truck,0.0,1,1.5,740.12,127.26,793.74,198.42,3.57,2.25,7.97,8.63,1.32,40.44,1.7,
34640,006365,Misc,0.0,1,2.28,29.19,211.88,303.82,271.5,0.93,2.39,5.82,-10.3,2.01,17.49,1.75,
34641,006365,Car,0.08,1,-0.8,0.0,193.12,197.98,265.99,1.53,1.61,4.73,-13.07,2.1,18.53,-1.4,
34642,006365,Car,0.79,1,-0.71,0.0,199.84,45.94,252.47,1.4,1.56,3.48,-17.53,2.18,19.46,-1.43,
34643,006365,Misc,0.56,3,2.39,0.0,201.9,72.47,259.52,1.34,1.6,2.68,-15.66,2.13,18.44,1.69,
34644,006365,Misc,0.0,2,2.33,64.35,179.74,134.64,227.76,2.02,1.31,2.25,-22.3,2.32,31.53,1.72,
34645,006366,Car,0.0,0,-1.78,734.35,183.35,868.7,265.59,1.38,1.73,3.97,3.59,1.61,14.39,-1.54,
34646,006366,Car,0.67,1,3.08,1126.15,158.72,1241.0,258.07,1.74,1.58,3.9,11.75,1.49,13.05,-2.48,
34647,006366,Car,0.0,2,-1.71,710.15,177.87,792.21,238.24,1.5,1.62,4.11,3.78,1.65,20.11,-1.53,
34648,006366,Car,0.0,0,1.79,479.26,178.97,539.04,219.66,1.58,1.68,3.76,-4.17,1.85,30.15,1.65,
34649,006366,Car,0.0,2,-3.0,944.71,165.28,1142.69,226.9,1.49,1.53,4.38,11.51,1.34,19.38,-2.47,
34650,006366,Car,0.0,2,1.75,504.09,177.92,554.9,213.25,1.61,1.74,4.06,-3.9,1.87,35.25,1.64,
34651,006366,Car,0.16,3,-3.08,1037.91,169.29,1241.0,247.31,1.55,1.8,3.98,11.91,1.5,15.98,-2.45,
34652,006366,Car,0.0,0,-1.58,684.34,170.19,712.46,198.05,1.77,1.77,5.1,5.95,1.64,48.9,-1.46,
34653,006366,Car,0.0,1,0.36,254.1,185.67,357.64,218.85,1.5,1.87,4.23,-14.71,2.15,34.99,-0.04,
34654,006367,Car,0.0,0,-1.56,590.28,175.86,649.58,233.17,1.61,1.66,3.2,0.28,1.72,22.06,-1.54,
34655,006367,Car,0.0,1,-1.69,682.63,177.31,732.78,217.12,1.43,1.5,3.38,3.68,1.62,27.87,-1.56,
34656,006367,Misc,0.0,0,-1.88,887.43,152.99,916.09,185.76,2.18,1.3,1.75,19.85,0.87,49.16,-1.5,
34657,006367,Car,0.0,1,-2.04,968.05,165.93,1045.88,196.42,1.41,1.69,4.1,19.61,1.12,35.9,-1.54,
34658,006367,Car,0.0,0,-2.11,1029.02,153.75,1123.68,199.73,1.8,1.67,3.62,19.42,1.07,30.27,-1.54,
34659,006367,Misc,0.0,0,0.89,1117.84,131.01,1193.75,200.78,2.43,1.51,1.54,19.6,0.98,25.99,1.53,
34660,006368,Car,0.0,0,-0.34,720.61,174.23,904.04,251.48,1.55,1.57,3.51,4.3,1.61,15.76,-0.08,
34661,006368,Car,0.74,0,-0.79,938.54,187.45,1241.0,374.0,1.47,1.74,3.88,4.56,1.58,4.98,-0.08,
34662,006368,Car,0.62,1,-2.49,0.0,177.67,181.76,307.32,1.43,1.6,4.04,-7.77,1.51,8.76,3.09,
34663,006368,Car,0.18,3,0.59,0.0,170.16,274.89,275.33,1.53,1.72,4.15,-7.92,1.52,11.6,0.0,
34664,006368,Car,0.0,1,-2.77,157.61,166.73,364.64,238.18,1.52,1.57,4.01,-7.98,1.42,16.68,3.07,
34665,006368,Car,0.0,2,-0.32,688.13,177.36,842.18,240.87,1.48,1.63,3.43,3.8,1.61,18.18,-0.12,
34666,006368,Car,0.0,2,-2.97,230.97,160.82,384.51,221.77,1.7,1.62,4.01,-8.96,1.38,21.59,2.92,
34667,006368,Car,0.0,2,-3.07,298.62,161.15,396.43,205.67,1.78,1.65,3.75,-10.99,1.32,30.34,2.87,
34668,006368,Car,0.0,0,-1.85,455.3,169.95,491.81,192.86,1.66,1.66,3.98,-10.36,1.48,54.48,-2.04,
34669,006369,Truck,0.0,0,-1.58,593.27,164.26,620.91,194.21,2.85,2.63,12.34,-0.36,2.11,75.6,-1.58,
34670,006369,Car,0.0,0,-2.31,759.91,185.12,931.62,260.56,1.42,1.58,3.48,4.94,1.7,15.71,-2.01,
34671,006369,Car,0.0,0,2.12,134.77,193.73,228.59,235.62,1.53,1.81,3.33,-17.4,2.42,29.43,1.59,
34672,006369,Van,0.0,3,2.01,264.82,183.27,340.44,218.96,1.82,2.07,4.55,-16.87,2.41,39.81,1.62,
34673,006369,Cyclist,0.0,3,2.26,22.56,201.3,59.92,240.05,1.75,0.67,1.36,-26.97,3.12,34.18,1.6,
34674,006370,Car,0.0,0,-1.83,689.71,169.97,901.56,308.68,1.49,1.64,4.17,2.21,1.49,9.94,-1.62,
34675,006370,Car,0.08,0,-2.52,0.0,185.65,230.92,271.81,1.47,1.58,3.55,-9.29,1.73,13.41,-3.12,
34676,006370,Car,0.0,0,-1.5,473.68,172.4,537.23,226.8,1.6,1.75,3.89,-3.34,1.61,23.42,-1.64,
34677,006370,Car,0.0,1,-1.77,640.21,171.6,719.72,228.76,1.59,1.64,4.03,2.02,1.59,22.34,-1.68,
34678,006370,Car,0.0,2,-1.4,516.27,174.68,557.41,204.68,1.46,1.56,3.21,-3.75,1.58,37.15,-1.5,
34679,006370,Car,0.0,2,-1.58,620.89,167.09,655.37,202.92,1.83,1.75,4.52,1.48,1.56,39.36,-1.54,
34680,006371,Car,0.87,0,-0.99,0.0,193.27,350.27,374.0,1.47,1.6,3.66,-2.95,1.62,4.06,-1.59,
34681,006371,Car,0.0,0,1.77,476.23,168.5,550.3,225.35,1.7,1.63,4.08,-3.13,1.6,23.81,1.64,
34682,006371,Car,0.0,0,-1.76,699.18,173.07,832.58,285.42,1.59,1.59,2.47,2.34,1.61,11.54,-1.57,
34683,006371,Cyclist,0.0,3,1.6,588.5,167.74,603.14,212.63,1.81,0.55,1.19,-0.61,1.61,29.8,1.58,
34684,006371,Car,0.0,1,-1.64,681.0,183.22,763.99,251.55,1.37,1.59,3.22,2.41,1.62,16.35,-1.5,
34685,006371,Car,0.0,1,-1.44,518.43,176.8,568.13,211.17,1.4,1.67,3.72,-2.9,1.59,31.62,-1.53,
34686,006371,Car,0.0,0,1.53,632.43,173.47,658.83,196.65,1.49,1.61,3.74,2.35,1.55,48.62,1.58,
34687,006371,Car,0.0,1,-2.75,204.78,167.28,415.0,237.88,1.59,1.63,4.43,-7.23,1.49,17.55,-3.14,
34688,006372,Van,0.0,3,1.76,415.87,154.2,539.99,254.97,1.85,1.84,4.06,-2.69,1.53,15.38,1.59,
34689,006372,Van,0.0,0,-1.76,701.97,166.32,819.76,265.46,1.77,1.63,3.76,2.93,1.68,14.91,-1.57,
34690,006372,Car,0.0,1,1.66,514.88,176.79,576.69,225.62,1.46,1.63,4.47,-2.09,1.62,24.12,1.58,
34691,006372,Van,0.0,2,1.66,535.55,164.01,586.31,212.38,1.85,1.7,4.35,-2.0,1.54,29.98,1.59,
34692,006372,Car,0.0,2,1.74,552.33,166.73,604.93,204.0,1.7,1.82,4.45,-1.49,1.45,35.37,1.7,
34693,006372,Car,0.0,0,-0.4,601.67,167.49,648.92,192.67,1.57,1.56,2.62,0.95,1.25,46.48,-0.38,
34694,006372,Car,0.0,1,-2.7,37.46,172.83,374.14,279.2,1.47,1.68,4.26,-6.11,1.5,11.2,3.09,
34695,006373,Car,0.79,0,2.05,0.0,206.49,372.11,374.0,1.41,1.59,4.47,-3.15,1.74,5.06,1.52,
34696,006373,Misc,0.0,0,1.79,492.0,179.71,530.05,218.24,1.61,1.21,2.07,-4.32,1.92,31.45,1.65,
34697,006373,Car,0.0,0,-1.7,615.66,178.68,646.29,203.44,1.64,1.69,3.3,1.4,2.06,50.06,-1.67,
34698,006374,Car,0.0,0,-1.72,608.74,183.7,684.94,239.66,1.38,1.51,4.1,0.89,1.7,20.33,-1.68,
34699,006374,Car,0.0,0,-1.93,706.41,165.0,966.17,337.93,1.6,1.66,3.55,2.34,1.55,8.57,-1.67,
34700,006375,Car,0.0,0,-1.57,588.9,171.86,625.37,207.02,1.6,1.66,3.55,-0.17,1.58,34.93,-1.57,
34701,006376,Car,0.0,0,-1.59,593.59,176.28,646.91,226.7,1.56,1.65,3.69,0.27,1.69,24.39,-1.58,
34702,006376,Car,0.84,0,2.28,0.0,213.3,137.28,366.74,1.37,1.64,3.92,-6.72,1.87,7.03,1.54,
34703,006376,Car,0.37,0,-1.33,954.0,165.44,1241.0,374.0,1.49,1.59,4.09,4.62,1.45,6.11,-0.7,
34704,006376,Car,0.0,0,-1.1,745.17,175.53,939.55,269.1,1.4,1.63,4.05,4.21,1.46,12.86,-0.79,
34705,006376,Car,0.0,2,-1.03,731.66,173.41,883.09,245.17,1.45,1.58,3.87,4.57,1.48,16.55,-0.77,
34706,006376,Car,0.0,2,-1.0,720.57,168.85,842.48,230.86,1.61,1.67,3.65,4.92,1.52,20.59,-0.77,
34707,006376,Van,0.0,1,-0.99,670.79,161.42,779.16,215.39,1.88,1.82,4.64,4.43,1.5,27.46,-0.84,
34708,006376,Car,0.0,2,-0.9,659.82,174.51,741.09,207.58,1.49,1.63,4.16,4.37,1.58,34.66,-0.78,
34709,006376,Car,0.0,2,-0.82,646.8,174.1,700.85,196.26,1.54,1.72,3.88,4.65,1.65,52.49,-0.73,
34710,006376,Car,0.0,0,1.9,338.12,176.24,407.99,215.35,1.67,1.68,4.49,-10.87,1.85,33.34,1.59,
34711,006376,Van,0.0,1,1.75,505.55,160.58,546.53,197.88,2.91,2.18,6.91,-6.92,1.99,60.17,1.63,
34712,006376,Car,0.0,1,1.87,387.65,179.61,439.27,210.97,1.63,1.58,4.2,-10.81,2.01,39.86,1.6,
34713,006376,Car,0.0,1,1.82,425.67,183.19,465.42,205.34,1.34,1.57,4.01,-10.63,2.03,46.74,1.59,
34714,006376,Car,0.0,0,1.85,475.33,179.27,508.75,196.68,1.45,1.65,4.63,-10.29,2.02,63.15,1.69,
34715,006376,Car,0.0,2,1.93,327.49,181.07,369.54,208.06,1.47,1.29,2.95,-14.88,1.94,41.09,1.58,
34716,006376,Car,0.0,1,1.52,30.46,182.3,74.58,213.86,1.48,1.59,3.66,-28.03,1.97,36.19,0.87,
34717,006377,Truck,0.0,0,-1.69,650.63,131.72,758.64,222.97,2.85,2.63,12.34,3.31,1.63,28.94,-1.57,
